model,task_id,trial_id,success,mp4_path
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,17,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode17_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,18,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode18_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,19,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode19_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode1_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,20,0,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode20_failure.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,21,0,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode21_failure.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,22,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode22_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,23,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode23_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,24,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode24_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,25,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode25_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,26,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode26_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,27,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode27_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,28,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode28_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,29,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode29_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,2,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode2_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,3,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode3_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,4,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode4_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,5,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode5_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,6,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode6_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,7,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode7_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,8,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode8_success.mp4
StarVLA-PI-Qwen3VL,put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,9,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_episode9_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode0_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,10,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode10_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,11,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode11_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,12,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode12_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,13,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode13_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,14,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode14_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,15,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode15_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,16,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode16_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,17,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode17_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,18,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode18_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,19,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode19_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode1_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,20,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode20_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,21,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode21_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,22,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode22_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,23,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode23_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,24,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode24_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,25,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode25_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,26,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode26_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,27,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode27_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,28,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode28_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,29,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode29_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,2,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode2_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,3,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode3_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,4,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode4_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,5,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode5_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,6,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode6_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,7,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode7_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,8,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode8_success.mp4
StarVLA-PI-Qwen3VL,put_the_yellow_and_white_mug_in_the_microwave_and_close_it,9,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_episode9_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,0,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode0_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,10,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode10_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,11,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode11_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,12,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode12_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,13,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode13_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,14,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode14_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,15,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode15_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,16,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode16_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,17,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode17_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,18,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode18_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,19,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode19_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,1,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode1_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,20,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode20_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,21,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode21_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,22,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode22_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,23,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode23_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,24,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode24_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,25,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode25_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,26,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode26_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,27,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode27_success.mp4
StarVLA-PI-Qwen3VL,turn_on_the_stove_and_put_the_moka_pot_on_it,28,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_turn_on_the_stove_and_put_the_moka_pot_on_it_episode28_success.mp4
